from,to,type,confidence,reason,step
"Method:src/ui/src/previewmessagetab.cpp:buildUi","Class:src/ui/include/previewmessagetab.h:QComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/previewmessagetab.cpp:buildUi","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/previewmessagetab.cpp:buildUi","Class:src/ui/include/previewmessagetab.h:QTreeWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/previewmessagetab.cpp:buildUi","Class:src/ui/include/previewmessagetab.h:QGroupBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/previewmessagetab.cpp:buildUi","Class:src/ui/include/previewmessagetab.h:QPlainTextEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/predefinedfiltersdialog.cpp:populateFiltersTable","Class:src/ui/src/predefinedfiltersdialog.cpp:CenteredCheckbox","CALLS",0.95,"same-file",0
"Method:src/ui/src/predefinedfiltersdialog.cpp:addFilterRow","Class:src/ui/src/predefinedfiltersdialog.cpp:CenteredCheckbox","CALLS",0.95,"same-file",0
"Method:src/ui/src/predefinedfilterscombobox.cpp:PredefinedFiltersComboBox","Class:src/ui/include/predefinedfilterscombobox.h:QStandardItemModel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/predefinedfilterscombobox.cpp:PredefinedFiltersComboBox","Class:src/ui/src/predefinedfilterscombobox.cpp:QCheckListStyledItemDelegate","CALLS",0.95,"same-file",0
"Method:src/ui/src/optionsdialog.cpp:KeySequencePresenter","Class:src/ui/include/mainwindow.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/optionsdialog.cpp:KeySequencePresenter","Class:src/ui/include/actionsresponseswindow.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/optionsdialog.cpp:KeySequencePresenter","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/optionsdialog.cpp:showEditor","Class:src/ui/include/mainwindow.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/optionsdialog.cpp:showEditor","Class:src/ui/include/quickfindwidget.h:QToolButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/optionsdialog.cpp:showEditor","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog","Class:src/ui/include/opencomportdialog.h:QComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog","Class:src/ui/include/opencomportdialog.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog","Class:src/ui/include/opencomportdialog.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog","Class:src/ui/include/opencomportdialog.h:QCheckBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog","Class:src/ui/include/opencomportdialog.h:QDialogButtonBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:MainWindow","Class:src/settings/include/shortcuts.h:QWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:reloadSession","Class:src/ui/include/crawlerwidget.h:CrawlerWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createActions","Class:src/ui/include/mainwindow.h:QAction","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createActions","Class:src/ui/include/mainwindow.h:QActionGroup","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createMenus","Class:src/ui/include/mainwindow.h:HighlightersMenu","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createToolBars","Class:src/ui/include/pathline.h:PathLine","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createToolBars","Class:src/ui/include/mainwindow.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createTrayIcon","Class:src/ui/include/menu.h:QMenu","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:createTrayIcon","Class:src/ui/include/mainwindow.h:QAction","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:loadFile","Class:src/ui/include/crawlerwidget.h:CrawlerWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:updateFavoritesMenu","Class:src/ui/include/displayfilepath.h:FullPathComparator","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/mainwindow.cpp:removeFromFavorites","Class:src/ui/include/displayfilepath.h:FullPathComparator","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/labqueuewindow.cpp:LabQueueWindow","Class:src/ui/include/labqueuewindow.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/labqueuewindow.cpp:LabQueueWindow","Class:src/ui/include/labqueuewindow.h:QListWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/labqueuewindow.cpp:LabQueueWindow","Class:src/ui/include/labqueuewindow.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/labqueuewindow.cpp:LabQueueWindow","Class:src/ui/include/labqueuewindow.h:QPlainTextEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/labqueuewindow.cpp:LabQueueWindow","Class:src/ui/include/labqueuewindow.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/labqueuewindow.cpp:LabQueueWindow","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/labqueuewindow.cpp:refresh","Class:src/ui/include/scenariorunnerwindow.h:QListWidgetItem","CALLS",0.5,"global",0
"Method:src/ui/src/importpreviewsdialog.cpp:ImportPreviewsDialog","Class:src/ui/include/importpreviewsdialog.h:PreviewsTableModel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/importpreviewsdialog.cpp:ImportPreviewsDialog","Class:src/ui/include/importpreviewsdialog.h:QTableView","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/importpreviewsdialog.cpp:ImportPreviewsDialog","Class:src/ui/include/importpreviewsdialog.h:QToolButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/importpreviewsdialog.cpp:ImportPreviewsDialog","Class:src/ui/include/importpreviewsdialog.h:QDialogButtonBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/importpreviewsdialog.cpp:ImportPreviewsDialog","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/src/importactionsdialog.cpp:ActionsImportTableModel","CALLS",0.95,"same-file",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/src/importactionsdialog.cpp:ResponsesImportTableModel","CALLS",0.95,"same-file",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/include/importactionsdialog.h:QTableView","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/include/importactionsdialog.h:QToolButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/include/previewmessagetab.h:QGroupBox","CALLS",0.5,"global",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/importactionsdialog.cpp:ImportActionsDialog","Class:src/ui/include/importactionsdialog.h:QDialogButtonBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/highlightersmenu.cpp:createHighlightersMenu","Class:src/ui/include/mainwindow.h:QActionGroup","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/highlightersetedit.cpp:HighlighterSetEdit","Class:src/ui/include/highlighteredit.h:HighlighterEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/highlightersetedit.cpp:populateHighlighterList","Class:src/ui/include/scenariorunnerwindow.h:QListWidgetItem","CALLS",0.5,"global",0
"Method:src/ui/src/highlightersdialog.cpp:HighlightersDialog","Class:src/ui/include/highlightersetedit.h:HighlighterSetEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/highlightersdialog.cpp:populateHighlighterList","Class:src/ui/include/scenariorunnerwindow.h:QListWidgetItem","CALLS",0.5,"global",0
"Method:src/ui/src/favoritefiles.cpp:add","Class:src/ui/include/displayfilepath.h:FullPathComparator","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/favoritefiles.cpp:add","Class:src/ui/include/displayfilepath.h:DisplayFilePath","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/favoritefiles.cpp:remove","Class:src/ui/include/displayfilepath.h:FullPathComparator","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:startNewSearch","Class:src/ui/include/filteredview.h:FilteredView","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/settings/include/shortcuts.h:QWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/crawlerwidget.h:OverviewWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/logmainview.h:LogMainView","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/filteredview.h:FilteredView","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/crawlerwidget.h:QStandardItemModel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/crawlerwidget.h:InfoLine","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/crawlerwidget.h:QCompleter","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/abstractlogview.h:QAction","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/predefinedfilterscombobox.h:PredefinedFiltersComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/crawlerwidget.cpp:setup","Class:src/ui/include/previewwindow.h:QTabWidget","CALLS",0.5,"global",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/actionsresponseswindow.h:ActionsTableModel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/actionsresponseswindow.h:ResponsesTableModel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/src/actionsresponseswindow.cpp:ActionsFilterProxyModel","CALLS",0.95,"same-file",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/src/actionsresponseswindow.cpp:ResponsesFilterProxyModel","CALLS",0.95,"same-file",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/actionsresponseswindow.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/actionsresponseswindow.h:QTableView","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/src/actionsresponseswindow.cpp:ActionSendDelegate","CALLS",0.95,"same-file",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/actionsresponseswindow.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actionsresponseswindow.cpp:ActionsResponsesWindow","Class:src/ui/include/actionsresponseswindow.h:QCheckBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actioneditdialog.cpp:ActionEditDialog","Class:src/ui/include/actioneditdialog.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actioneditdialog.cpp:ActionEditDialog","Class:src/ui/include/actioneditdialog.h:QPlainTextEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actioneditdialog.cpp:ActionEditDialog","Class:src/ui/include/actioneditdialog.h:QComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actioneditdialog.cpp:ActionEditDialog","Class:src/ui/include/actioneditdialog.h:QSpinBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/actioneditdialog.cpp:ActionEditDialog","Class:src/ui/include/actioneditdialog.h:QCheckBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/abstractlogview.cpp:AbstractLogView","Class:src/ui/include/quickfind.h:QuickFind","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/abstractlogview.cpp:mousePressEvent","Class:src/ui/include/mainwindow.h:QActionGroup","CALLS",0.5,"global",0
"Method:src/ui/src/abstractlogview.cpp:createMenu","Class:src/ui/include/abstractlogview.h:QAction","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/abstractlogview.cpp:createMenu","Class:src/ui/include/abstractlogview.h:QMenu","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/abstractlogview.cpp:createMenu","Class:src/ui/include/abstractlogview.h:HighlightersMenu","CALLS",0.9,"import-resolved",0
"Method:src/settings/src/shortcuts.cpp:registerShortcut","Class:src/settings/include/shortcuts.h:QShortcut","CALLS",0.9,"import-resolved",0
"Method:src/regex/src/hsregularexpression.cpp:createMatcher","Class:src/regex/include/hsregularexpression.h:HsNoopMatcher","CALLS",0.9,"import-resolved",0
"Method:src/logdata/src/logdata.cpp:attachFile","Class:src/logdata/include/logdata.h:CantReattachErr","CALLS",0.9,"import-resolved",0
"Method:src/logdata/src/logdata.cpp:attachFile","Class:src/logdata/include/fileholder.h:FileHolder","CALLS",0.9,"import-resolved",0
"Method:src/filewatch/src/filewatcher.cpp:FileWatcher","Class:src/filewatch/include/filewatcher.h:QTimer","CALLS",0.9,"import-resolved",0
"Method:src/filewatch/src/filewatcher.cpp:FileWatcher","Class:src/filewatch/src/filewatcher.cpp:EfswFileWatcher","CALLS",0.95,"same-file",0
"Method:src/ui/src/scratchpad.cpp:DateTimeBox::DateTimeBox#0","Class:src/ui/include/scratchpad.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scriptrunnerwindow.cpp:ScriptRunnerWindow#2","Class:src/ui/include/scriptrunnerwindow.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scriptrunnerwindow.cpp:ScriptRunnerWindow#2","Class:src/ui/include/scriptrunnerwindow.h:QListWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scriptrunnerwindow.cpp:ScriptRunnerWindow#2","Class:src/ui/include/scriptrunnerwindow.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scriptrunnerwindow.cpp:ScriptRunnerWindow#2","Class:src/ui/include/scriptrunnerwindow.h:QPlainTextEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scriptrunnerwindow.cpp:ScriptRunnerWindow#2","Class:src/ui/include/scriptrunnerwindow.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scriptrunnerwindow.cpp:ScriptRunnerWindow#2","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/scriptrunnerwindow.cpp:refreshFromSupervisor#0","Class:src/ui/include/scenariorunnerwindow.h:QListWidgetItem","CALLS",0.5,"global",0
"Method:src/ui/src/scenariorunnerwindow.cpp:ScenarioRunnerWindow#2","Class:src/ui/include/scenariorunnerwindow.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunnerwindow.cpp:ScenarioRunnerWindow#2","Class:src/ui/include/scenariorunnerwindow.h:QListWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunnerwindow.cpp:ScenarioRunnerWindow#2","Class:src/ui/include/scenariorunnerwindow.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunnerwindow.cpp:ScenarioRunnerWindow#2","Class:src/ui/include/scenariorunnerwindow.h:QPlainTextEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunnerwindow.cpp:ScenarioRunnerWindow#2","Class:src/ui/include/scenariorunnerwindow.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunnerwindow.cpp:ScenarioRunnerWindow#2","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/scenariorunnerwindow.cpp:addSuiteScenario#0","Class:src/ui/include/scenariorunnerwindow.h:QListWidgetItem","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunnerwindow.cpp:loadSuiteFile#1","Class:src/ui/include/scenariorunnerwindow.h:QListWidgetItem","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/scenariorunner.cpp:ScenarioRunner#1","Class:src/app/labcontrollerservice.h:QTcpServer","CALLS",0.5,"global",0
"Method:src/ui/src/favoritefiles.cpp:add#1","Class:src/ui/include/displayfilepath.h:FullPathComparator","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/favoritefiles.cpp:add#1","Class:src/ui/include/displayfilepath.h:DisplayFilePath","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/favoritefiles.cpp:remove#1","Class:src/ui/include/displayfilepath.h:FullPathComparator","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseActionStepDialog.ResponseActionStepDialog#2","Class:src/ui/include/responseeditdialog.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseActionStepDialog.ResponseActionStepDialog#2","Class:src/ui/include/responseeditdialog.h:QComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseActionStepDialog.ResponseActionStepDialog#2","Class:src/ui/include/actioneditdialog.h:QSpinBox","CALLS",0.5,"global",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QPlainTextEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QStackedWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QTableWidget","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.5,"global",0
"Method:src/ui/src/responseeditdialog.cpp:ResponseEditDialog#1","Class:src/ui/include/responseeditdialog.h:QCheckBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/quickfindwidget.cpp:QuickFindWidget#1","Class:src/ui/include/quickfindwidget.h:QHBoxLayout","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/quickfindwidget.cpp:QuickFindWidget#1","Class:src/ui/include/quickfindwidget.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/quickfindwidget.cpp:QuickFindWidget#1","Class:src/ui/include/quickfindwidget.h:QCheckBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/quickfindwidget.cpp:QuickFindWidget#1","Class:src/ui/include/quickfindwidget.h:QLabel","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/quickfindwidget.cpp:setupToolButton#2","Class:src/ui/include/quickfindwidget.h:QToolButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog#1","Class:src/ui/include/opencomportdialog.h:QComboBox","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog#1","Class:src/ui/include/opencomportdialog.h:QLineEdit","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog#1","Class:src/ui/include/opencomportdialog.h:QPushButton","CALLS",0.9,"import-resolved",0
"Method:src/ui/src/opencomportdialog.cpp:OpenComPortDialog#1","Class:src/ui/include/opencomportdialog.h:QCheckBox","CALLS",0.9,"import-resolved",0
